tool	rank	metric	sample	value
CONSULT-II (old - all ranks)	order	Jaccard index	1	0.21621621621621623
CONSULT-II (old - all ranks)	family	True positives	1	84.0
CONSULT-II (old - all ranks)	family	False negatives	1	4.0
CONSULT-II (old - all ranks)	family	False positives	1	328.0
CONSULT-II (old - all ranks)	family	Completeness	1	0.9545454545454546
CONSULT-II (old - all ranks)	family	Purity	1	0.20388349514563106
CONSULT-II (old - all ranks)	family	F1 score	1	0.336
CONSULT-II (old - all ranks)	family	Jaccard index	1	0.20192307692307693
CONSULT-II (old - all ranks)	genus	True positives	1	175.0
CONSULT-II (old - all ranks)	genus	False negatives	1	19.0
CONSULT-II (old - all ranks)	genus	False positives	1	1875.0
CONSULT-II (old - all ranks)	genus	Completeness	1	0.9020618556701031
CONSULT-II (old - all ranks)	genus	Purity	1	0.08536585365853659
CONSULT-II (old - all ranks)	genus	F1 score	1	0.1559714795008913
CONSULT-II (old - all ranks)	genus	Jaccard index	1	0.0845819236346061
CONSULT-II (old - all ranks)	species	True positives	1	56.0
CONSULT-II (old - all ranks)	species	False negatives	1	185.0
CONSULT-II (old - all ranks)	species	False positives	1	8499.0
CONSULT-II (old - all ranks)	species	Completeness	1	0.23236514522821577
CONSULT-II (old - all ranks)	species	Purity	1	0.006545879602571595
CONSULT-II (old - all ranks)	species	F1 score	1	0.012733060482037288
CONSULT-II (old - all ranks)	species	Jaccard index	1	0.006407322654462242
CONSULT-II (old - all ranks)	strain	True positives	1	0.0
CONSULT-II (old - all ranks)	strain	False negatives	1	596.0
CONSULT-II (old - all ranks)	strain	False positives	1	12.0
CONSULT-II (old - all ranks)	strain	Completeness	1	0.0
CONSULT-II (old - all ranks)	strain	Purity	1	0.0
CONSULT-II (old - all ranks)	strain	Jaccard index	1	0.0
CONSULT-II (old - all ranks)	superkingdom	L1 norm error	1	0.16984800000000003
CONSULT-II (old - all ranks)	phylum	L1 norm error	1	0.36180109243912567
CONSULT-II (old - all ranks)	class	L1 norm error	1	0.5133081766758604
CONSULT-II (old - all ranks)	order	L1 norm error	1	0.9406118748020496
CONSULT-II (old - all ranks)	family	L1 norm error	1	0.7390839308168903
CONSULT-II (old - all ranks)	genus	L1 norm error	1	1.059087978628369
CONSULT-II (old - all ranks)	species	L1 norm error	1	1.757258416676569
CONSULT-II (old - all ranks)	strain	L1 norm error	1	2.0000000000000036
CONSULT-II (old - all ranks)	na	Weighted UniFrac error	1	0.0892212508329348
CONSULT-II (old - all ranks)	na	Unweighted UniFrac error	1	9.405095475481199
CONSULT-II (old - all ranks)	na	Weighted UniFrac (CAMI)	1	12.699566664336094
CONSULT-II (old - all ranks)	na	Unweighted UniFrac (CAMI)	1	69524.840329862
CONSULT-II (old - all ranks)	superkingdom	Sum of abundances	1	1.0
CONSULT-II (old - all ranks)	phylum	Sum of abundances	1	0.9999999999999997
CONSULT-II (old - all ranks)	class	Sum of abundances	1	0.9999999999999994
CONSULT-II (old - all ranks)	order	Sum of abundances	1	1.0000000000000009
CONSULT-II (old - all ranks)	family	Sum of abundances	1	0.9999999999999991
CONSULT-II (old - all ranks)	genus	Sum of abundances	1	0.999999999999999
CONSULT-II (old - all ranks)	species	Sum of abundances	1	0.9999999999999909
CONSULT-II (old - all ranks)	strain	Sum of abundances	1	1.0
CONSULT-II (old - all ranks)	superkingdom	Taxon counts	1	2.0
CONSULT-II (old - all ranks)	phylum	Taxon counts	1	39.0
CONSULT-II (old - all ranks)	class	Taxon counts	1	82.0
CONSULT-II (old - all ranks)	order	Taxon counts	1	185.0
CONSULT-II (old - all ranks)	family	Taxon counts	1	412.0
CONSULT-II (old - all ranks)	genus	Taxon counts	1	2050.0
CONSULT-II (old - all ranks)	species	Taxon counts	1	8555.0
CONSULT-II (old - all ranks)	strain	Taxon counts	1	12.0
CONSULT-II (old - all ranks)	superkingdom	Bray-Curtis distance	2	0.08009799999999997
CONSULT-II (old - all ranks)	phylum	Bray-Curtis distance	2	0.19487209525704588
CONSULT-II (old - all ranks)	class	Bray-Curtis distance	2	0.23937475636296857
CONSULT-II (old - all ranks)	order	Bray-Curtis distance	2	0.44401758134056585
CONSULT-II (old - all ranks)	family	Bray-Curtis distance	2	0.34511620573195995
CONSULT-II (old - all ranks)	genus	Bray-Curtis distance	2	0.5327398620807278
CONSULT-II (old - all ranks)	species	Bray-Curtis distance	2	0.8722212218691582
CONSULT-II (old - all ranks)	strain	Bray-Curtis distance	2	1.0
CONSULT-II (old - all ranks)	superkingdom	Shannon diversity	2	0.29804494417509175
CONSULT-II (old - all ranks)	superkingdom	Shannon equitability	2	0.42998796292343283
CONSULT-II (old - all ranks)	phylum	Shannon diversity	2	1.9089844465371688
CONSULT-II (old - all ranks)	phylum	Shannon equitability	2	0.5210733791128933
CONSULT-II (old - all ranks)	class	Shannon diversity	2	2.8517214647327376
CONSULT-II (old - all ranks)	class	Shannon equitability	2	0.6471302809914932
CONSULT-II (old - all ranks)	order	Shannon diversity	2	3.871063909319061
CONSULT-II (old - all ranks)	order	Shannon equitability	2	0.7415325772857602
CONSULT-II (old - all ranks)	family	Shannon diversity	2	4.698782814702689
CONSULT-II (old - all ranks)	family	Shannon equitability	2	0.7803960459994422
CONSULT-II (old - all ranks)	genus	Shannon diversity	2	6.340915708573214
CONSULT-II (old - all ranks)	genus	Shannon equitability	2	0.8315306082466839
CONSULT-II (old - all ranks)	species	Shannon diversity	2	7.754357630818068
CONSULT-II (old - all ranks)	species	Shannon equitability	2	0.8561990612639293
CONSULT-II (old - all ranks)	strain	Shannon diversity	2	2.098092647978933
CONSULT-II (old - all ranks)	strain	Shannon equitability	2	0.9111900595390323
CONSULT-II (old - all ranks)	superkingdom	True positives	2	2.0
CONSULT-II (old - all ranks)	superkingdom	False negatives	2	0.0
CONSULT-II (old - all ranks)	superkingdom	False positives	2	0.0
CONSULT-II (old - all ranks)	superkingdom	Completeness	2	1.0
CONSULT-II (old - all ranks)	superkingdom	Purity	2	1.0
CONSULT-II (old - all ranks)	superkingdom	F1 score	2	1.0
CONSULT-II (old - all ranks)	superkingdom	Jaccard index	2	1.0
CONSULT-II (old - all ranks)	phylum	True positives	2	12.0
CONSULT-II (old - all ranks)	phylum	False negatives	2	0.0
CONSULT-II (old - all ranks)	phylum	False positives	2	27.0
CONSULT-II (old - all ranks)	phylum	Completeness	2	1.0
CONSULT-II (old - all ranks)	phylum	Purity	2	0.3076923076923077
CONSULT-II (old - all ranks)	phylum	F1 score	2	0.47058823529411764
CONSULT-II (old - all ranks)	phylum	Jaccard index	2	0.3076923076923077
CONSULT-II (old - all ranks)	class	True positives	2	21.0
CONSULT-II (old - all ranks)	class	False negatives	2	0.0
CONSULT-II (old - all ranks)	class	False positives	2	61.0
CONSULT-II (old - all ranks)	class	Completeness	2	1.0
CONSULT-II (old - all ranks)	class	Purity	2	0.25609756097560976
CONSULT-II (old - all ranks)	class	F1 score	2	0.4077669902912621
CONSULT-II (old - all ranks)	class	Jaccard index	2	0.25609756097560976
CONSULT-II (old - all ranks)	order	True positives	2	40.0
CONSULT-II (old - all ranks)	order	False negatives	2	0.0
CONSULT-II (old - all ranks)	order	False positives	2	145.0
CONSULT-II (old - all ranks)	order	Completeness	2	1.0
CONSULT-II (old - all ranks)	order	Purity	2	0.21621621621621623
CONSULT-II (old - all ranks)	order	F1 score	2	0.35555555555555557
CONSULT-II (old - all ranks)	order	Jaccard index	2	0.21621621621621623
CONSULT-II (old - all ranks)	family	True positives	2	84.0
CONSULT-II (old - all ranks)	family	False negatives	2	4.0
CONSULT-II (old - all ranks)	family	False positives	2	328.0
CONSULT-II (old - all ranks)	family	Completeness	2	0.9545454545454546
CONSULT-II (old - all ranks)	family	Purity	2	0.20388349514563106
CONSULT-II (old - all ranks)	family	F1 score	2	0.336
CONSULT-II (old - all ranks)	family	Jaccard index	2	0.20192307692307693
CONSULT-II (old - all ranks)	genus	True positives	2	175.0
CONSULT-II (old - all ranks)	genus	False negatives	2	19.0
CONSULT-II (old - all ranks)	genus	False positives	2	1875.0
CONSULT-II (old - all ranks)	genus	Completeness	2	0.9020618556701031
CONSULT-II (old - all ranks)	genus	Purity	2	0.08536585365853659
CONSULT-II (old - all ranks)	genus	F1 score	2	0.1559714795008913
CONSULT-II (old - all ranks)	genus	Jaccard index	2	0.0845819236346061
CONSULT-II (old - all ranks)	species	True positives	2	56.0
CONSULT-II (old - all ranks)	species	False negatives	2	185.0
CONSULT-II (old - all ranks)	species	False positives	2	8520.0
CONSULT-II (old - all ranks)	species	Completeness	2	0.23236514522821577
CONSULT-II (old - all ranks)	species	Purity	2	0.0065298507462686565
CONSULT-II (old - all ranks)	species	F1 score	2	0.012702733356016786
CONSULT-II (old - all ranks)	species	Jaccard index	2	0.0063919643876269834
CONSULT-II (old - all ranks)	strain	True positives	2	0.0
CONSULT-II (old - all ranks)	strain	False negatives	2	596.0
CONSULT-II (old - all ranks)	strain	False positives	2	10.0
CONSULT-II (old - all ranks)	strain	Completeness	2	0.0
CONSULT-II (old - all ranks)	strain	Purity	2	0.0
CONSULT-II (old - all ranks)	strain	Jaccard index	2	0.0
CONSULT-II (old - all ranks)	superkingdom	L1 norm error	2	0.16019599999999998
CONSULT-II (old - all ranks)	phylum	L1 norm error	2	0.38974419051409187
CONSULT-II (old - all ranks)	class	L1 norm error	2	0.4787495127259371
CONSULT-II (old - all ranks)	order	L1 norm error	2	0.8880351626811318
CONSULT-II (old - all ranks)	family	L1 norm error	2	0.6902324114639197
CONSULT-II (old - all ranks)	genus	L1 norm error	2	1.065479724161453
CONSULT-II (old - all ranks)	species	L1 norm error	2	1.7444424437382906
CONSULT-II (old - all ranks)	strain	L1 norm error	2	2.0000000000000004
CONSULT-II (old - all ranks)	na	Weighted UniFrac error	2	0.08691009048723007
CONSULT-II (old - all ranks)	na	Unweighted UniFrac error	2	9.717739748060497
CONSULT-II (old - all ranks)	na	Weighted UniFrac (CAMI)	2	12.610866158837682
CONSULT-II (old - all ranks)	na	Unweighted UniFrac (CAMI)	2	69782.74689077315
CONSULT-II (old - all ranks)	superkingdom	Sum of abundances	2	1.0
CONSULT-II (old - all ranks)	phylum	Sum of abundances	2	1.0000000000000002
CONSULT-II (old - all ranks)	class	Sum of abundances	2	0.9999999999999999
CONSULT-II (old - all ranks)	order	Sum of abundances	2	1.0
CONSULT-II (old - all ranks)	family	Sum of abundances	2	0.9999999999999983
CONSULT-II (old - all ranks)	genus	Sum of abundances	2	0.999999999999997
CONSULT-II (old - all ranks)	species	Sum of abundances	2	0.9999999999999808
CONSULT-II (old - all ranks)	strain	Sum of abundances	2	1.0
CONSULT-II (old - all ranks)	superkingdom	Taxon counts	2	2.0
CONSULT-II (old - all ranks)	phylum	Taxon counts	2	39.0
CONSULT-II (old - all ranks)	class	Taxon counts	2	82.0
CONSULT-II (old - all ranks)	order	Taxon counts	2	185.0
CONSULT-II (old - all ranks)	family	Taxon counts	2	412.0
CONSULT-II (old - all ranks)	genus	Taxon counts	2	2050.0
CONSULT-II (old - all ranks)	species	Taxon counts	2	8576.0
CONSULT-II (old - all ranks)	strain	Taxon counts	2	10.0
CONSULT-II (old - all ranks)	superkingdom	Bray-Curtis distance	3	0.09999499999999997
CONSULT-II (old - all ranks)	phylum	Bray-Curtis distance	3	0.1907109242448937
CONSULT-II (old - all ranks)	class	Bray-Curtis distance	3	0.2524258812172588
CONSULT-II (old - all ranks)	order	Bray-Curtis distance	3	0.45325824859460584
CONSULT-II (old - all ranks)	family	Bray-Curtis distance	3	0.35553187835078615
CONSULT-II (old - all ranks)	genus	Bray-Curtis distance	3	0.5320913792163331
CONSULT-II (old - all ranks)	species	Bray-Curtis distance	3	0.8693740032607666
CONSULT-II (old - all ranks)	strain	Bray-Curtis distance	3	1.0
CONSULT-II (old - all ranks)	superkingdom	Shannon diversity	3	0.35512949176435615
CONSULT-II (old - all ranks)	superkingdom	Shannon equitability	3	0.5123435566418546
CONSULT-II (old - all ranks)	phylum	Shannon diversity	3	1.970909345643423
CONSULT-II (old - all ranks)	phylum	Shannon equitability	3	0.5379763017569478
CONSULT-II (old - all ranks)	class	Shannon diversity	3	2.8928161704947097
CONSULT-II (old - all ranks)	class	Shannon equitability	3	0.6564557459136082
CONSULT-II (old - all ranks)	order	Shannon diversity	3	3.8959147146972124
CONSULT-II (old - all ranks)	order	Shannon equitability	3	0.7462929434774227
CONSULT-II (old - all ranks)	family	Shannon diversity	3	4.721678650911227
CONSULT-II (old - all ranks)	family	Shannon equitability	3	0.7841986946324211
CONSULT-II (old - all ranks)	genus	Shannon diversity	3	6.357659394531227
CONSULT-II (old - all ranks)	genus	Shannon equitability	3	0.8337263301280099
CONSULT-II (old - all ranks)	species	Shannon diversity	3	7.77113070322831
CONSULT-II (old - all ranks)	species	Shannon equitability	3	0.8581284335072911
CONSULT-II (old - all ranks)	strain	Shannon diversity	3	2.114142791809211
CONSULT-II (old - all ranks)	strain	Shannon equitability	3	0.8816660242805276
CONSULT-II (old - all ranks)	superkingdom	True positives	3	2.0
CONSULT-II (old - all ranks)	superkingdom	False negatives	3	0.0
CONSULT-II (old - all ranks)	superkingdom	False positives	3	0.0
CONSULT-II (old - all ranks)	superkingdom	Completeness	3	1.0
CONSULT-II (old - all ranks)	superkingdom	Purity	3	1.0
CONSULT-II (old - all ranks)	superkingdom	F1 score	3	1.0
CONSULT-II (old - all ranks)	superkingdom	Jaccard index	3	1.0
CONSULT-II (old - all ranks)	phylum	True positives	3	12.0
CONSULT-II (old - all ranks)	phylum	False negatives	3	0.0
CONSULT-II (old - all ranks)	phylum	False positives	3	27.0
CONSULT-II (old - all ranks)	phylum	Completeness	3	1.0
CONSULT-II (old - all ranks)	phylum	Purity	3	0.3076923076923077
CONSULT-II (old - all ranks)	phylum	F1 score	3	0.47058823529411764
CONSULT-II (old - all ranks)	phylum	Jaccard index	3	0.3076923076923077
CONSULT-II (old - all ranks)	class	True positives	3	21.0
CONSULT-II (old - all ranks)	class	False negatives	3	0.0
CONSULT-II (old - all ranks)	class	False positives	3	61.0
CONSULT-II (old - all ranks)	class	Completeness	3	1.0
CONSULT-II (old - all ranks)	class	Purity	3	0.25609756097560976
CONSULT-II (old - all ranks)	class	F1 score	3	0.4077669902912621
CONSULT-II (old - all ranks)	class	Jaccard index	3	0.25609756097560976
CONSULT-II (old - all ranks)	order	True positives	3	40.0
CONSULT-II (old - all ranks)	order	False negatives	3	0.0
CONSULT-II (old - all ranks)	order	False positives	3	145.0
CONSULT-II (old - all ranks)	order	Completeness	3	1.0
CONSULT-II (old - all ranks)	order	Purity	3	0.21621621621621623
CONSULT-II (old - all ranks)	order	F1 score	3	0.35555555555555557
CONSULT-II (old - all ranks)	order	Jaccard index	3	0.21621621621621623
CONSULT-II (old - all ranks)	family	True positives	3	84.0
CONSULT-II (old - all ranks)	family	False negatives	3	4.0
CONSULT-II (old - all ranks)	family	False positives	3	328.0
CONSULT-II (old - all ranks)	family	Completeness	3	0.9545454545454546
CONSULT-II (old - all ranks)	family	Purity	3	0.20388349514563106
CONSULT-II (old - all ranks)	family	F1 score	3	0.336
CONSULT-II (old - all ranks)	family	Jaccard index	3	0.20192307692307693
CONSULT-II (old - all ranks)	genus	True positives	3	175.0
CONSULT-II (old - all ranks)	genus	False negatives	3	19.0
CONSULT-II (old - all ranks)	genus	False positives	3	1875.0
CONSULT-II (old - all ranks)	genus	Completeness	3	0.9020618556701031
CONSULT-II (old - all ranks)	genus	Purity	3	0.08536585365853659
CONSULT-II (old - all ranks)	genus	F1 score	3	0.1559714795008913
CONSULT-II (old - all ranks)	genus	Jaccard index	3	0.0845819236346061
CONSULT-II (old - all ranks)	species	True positives	3	56.0
CONSULT-II (old - all ranks)	species	False negatives	3	185.0
CONSULT-II (old - all ranks)	species	False positives	3	8513.0
CONSULT-II (old - all ranks)	species	Completeness	3	0.23236514522821577
CONSULT-II (old - all ranks)	species	Purity	3	0.006535184969074571
CONSULT-II (old - all ranks)	species	F1 score	3	0.01271282633371169
CONSULT-II (old - all ranks)	species	Jaccard index	3	0.006397075622572538
CONSULT-II (old - all ranks)	strain	True positives	3	0.0
CONSULT-II (old - all ranks)	strain	False negatives	3	596.0
CONSULT-II (old - all ranks)	strain	False positives	3	11.0
CONSULT-II (old - all ranks)	strain	Completeness	3	0.0
CONSULT-II (old - all ranks)	strain	Purity	3	0.0
CONSULT-II (old - all ranks)	strain	Jaccard index	3	0.0
CONSULT-II (old - all ranks)	superkingdom	L1 norm error	3	0.19998999999999995
CONSULT-II (old - all ranks)	phylum	L1 norm error	3	0.38142184848978744
CONSULT-II (old - all ranks)	class	L1 norm error	3	0.5048517624345178
CONSULT-II (old - all ranks)	order	L1 norm error	3	0.9065164971892113
CONSULT-II (old - all ranks)	family	L1 norm error	3	0.7110637567015722
CONSULT-II (old - all ranks)	genus	L1 norm error	3	1.0641827584326669
CONSULT-II (old - all ranks)	species	L1 norm error	3	1.7387480065215275
CONSULT-II (old - all ranks)	strain	L1 norm error	3	1.9999999999999991
CONSULT-II (old - all ranks)	na	Weighted UniFrac error	3	0.09411132330570571
CONSULT-II (old - all ranks)	na	Unweighted UniFrac error	3	9.62283447274337
CONSULT-II (old - all ranks)	na	Weighted UniFrac (CAMI)	3	12.678799088860686
CONSULT-II (old - all ranks)	na	Unweighted UniFrac (CAMI)	3	69721.70158123795
CONSULT-II (old - all ranks)	superkingdom	Sum of abundances	3	1.0
CONSULT-II (old - all ranks)	phylum	Sum of abundances	3	0.9999999999999997
CONSULT-II (old - all ranks)	class	Sum of abundances	3	1.000000000000001
CONSULT-II (old - all ranks)	order	Sum of abundances	3	0.9999999999999991
CONSULT-II (old - all ranks)	family	Sum of abundances	3	1.0000000000000002
CONSULT-II (old - all ranks)	genus	Sum of abundances	3	0.9999999999999989
CONSULT-II (old - all ranks)	species	Sum of abundances	3	0.9999999999999984
CONSULT-II (old - all ranks)	strain	Sum of abundances	3	1.0
CONSULT-II (old - all ranks)	superkingdom	Taxon counts	3	2.0
CONSULT-II (old - all ranks)	phylum	Taxon counts	3	39.0
CONSULT-II (old - all ranks)	class	Taxon counts	3	82.0
CONSULT-II (old - all ranks)	order	Taxon counts	3	185.0
CONSULT-II (old - all ranks)	family	Taxon counts	3	412.0
CONSULT-II (old - all ranks)	genus	Taxon counts	3	2050.0
CONSULT-II (old - all ranks)	species	Taxon counts	3	8569.0
CONSULT-II (old - all ranks)	strain	Taxon counts	3	11.0
CONSULT-II (old - all ranks)	superkingdom	Bray-Curtis distance	4	0.09844399999999998
CONSULT-II (old - all ranks)	phylum	Bray-Curtis distance	4	0.20469790681372252
CONSULT-II (old - all ranks)	class	Bray-Curtis distance	4	0.2726432453832724
CONSULT-II (old - all ranks)	order	Bray-Curtis distance	4	0.4632011348352264
CONSULT-II (old - all ranks)	family	Bray-Curtis distance	4	0.37604194701281135
CONSULT-II (old - all ranks)	genus	Bray-Curtis distance	4	0.5447991812757031
CONSULT-II (old - all ranks)	species	Bray-Curtis distance	4	0.8734548041469855
CONSULT-II (old - all ranks)	strain	Bray-Curtis distance	4	1.0
CONSULT-II (old - all ranks)	superkingdom	Shannon diversity	4	0.34921846607294904
CONSULT-II (old - all ranks)	superkingdom	Shannon equitability	4	0.5038157491902943
CONSULT-II (old - all ranks)	phylum	Shannon diversity	4	1.9788759971939225
CONSULT-II (old - all ranks)	phylum	Shannon equitability	4	0.5401508663801242
CONSULT-II (old - all ranks)	class	Shannon diversity	4	2.903530048175147
CONSULT-II (old - all ranks)	class	Shannon equitability	4	0.6588870053334337
CONSULT-II (old - all ranks)	order	Shannon diversity	4	3.914860131916497
CONSULT-II (old - all ranks)	order	Shannon equitability	4	0.7499220863661644
CONSULT-II (old - all ranks)	family	Shannon diversity	4	4.7405842705853685
CONSULT-II (old - all ranks)	family	Shannon equitability	4	0.7873386292543627
CONSULT-II (old - all ranks)	genus	Shannon diversity	4	6.392165309315119
CONSULT-II (old - all ranks)	genus	Shannon equitability	4	0.8382513428591465
CONSULT-II (old - all ranks)	species	Shannon diversity	4	7.79079601267116
CONSULT-II (old - all ranks)	species	Shannon equitability	4	0.8604220239516155
CONSULT-II (old - all ranks)	strain	Shannon diversity	4	2.148328836218079
CONSULT-II (old - all ranks)	strain	Shannon equitability	4	0.8959227121336935
CONSULT-II (old - all ranks)	superkingdom	True positives	4	2.0
CONSULT-II (old - all ranks)	superkingdom	False negatives	4	0.0
CONSULT-II (old - all ranks)	superkingdom	False positives	4	0.0
CONSULT-II (old - all ranks)	superkingdom	Completeness	4	1.0
CONSULT-II (old - all ranks)	superkingdom	Purity	4	1.0
CONSULT-II (old - all ranks)	superkingdom	F1 score	4	1.0
CONSULT-II (old - all ranks)	superkingdom	Jaccard index	4	1.0
CONSULT-II (old - all ranks)	phylum	True positives	4	12.0
CONSULT-II (old - all ranks)	phylum	False negatives	4	0.0
CONSULT-II (old - all ranks)	phylum	False positives	4	27.0
CONSULT-II (old - all ranks)	phylum	Completeness	4	1.0
CONSULT-II (old - all ranks)	phylum	Purity	4	0.3076923076923077
CONSULT-II (old - all ranks)	phylum	F1 score	4	0.47058823529411764
CONSULT-II (old - all ranks)	phylum	Jaccard index	4	0.3076923076923077
CONSULT-II (old - all ranks)	class	True positives	4	21.0
CONSULT-II (old - all ranks)	class	False negatives	4	0.0
CONSULT-II (old - all ranks)	class	False positives	4	61.0
CONSULT-II (old - all ranks)	class	Completeness	4	1.0
CONSULT-II (old - all ranks)	class	Purity	4	0.25609756097560976
CONSULT-II (old - all ranks)	class	F1 score	4	0.4077669902912621
CONSULT-II (old - all ranks)	class	Jaccard index	4	0.25609756097560976
CONSULT-II (old - all ranks)	order	True positives	4	40.0
CONSULT-II (old - all ranks)	order	False negatives	4	0.0
CONSULT-II (old - all ranks)	order	False positives	4	145.0
CONSULT-II (old - all ranks)	order	Completeness	4	1.0
CONSULT-II (old - all ranks)	order	Purity	4	0.21621621621621623
CONSULT-II (old - all ranks)	order	F1 score	4	0.35555555555555557
CONSULT-II (old - all ranks)	order	Jaccard index	4	0.21621621621621623
CONSULT-II (old - all ranks)	family	True positives	4	84.0
CONSULT-II (old - all ranks)	family	False negatives	4	4.0
CONSULT-II (old - all ranks)	family	False positives	4	328.0
CONSULT-II (old - all ranks)	family	Completeness	4	0.9545454545454546
CONSULT-II (old - all ranks)	family	Purity	4	0.20388349514563106
CONSULT-II (old - all ranks)	family	F1 score	4	0.336
CONSULT-II (old - all ranks)	family	Jaccard index	4	0.20192307692307693
CONSULT-II (old - all ranks)	genus	True positives	4	175.0
CONSULT-II (old - all ranks)	genus	False negatives	4	19.0
CONSULT-II (old - all ranks)	genus	False positives	4	1875.0
CONSULT-II (old - all ranks)	genus	Completeness	4	0.9020618556701031
CONSULT-II (old - all ranks)	genus	Purity	4	0.08536585365853659
CONSULT-II (old - all ranks)	genus	F1 score	4	0.1559714795008913
CONSULT-II (old - all ranks)	genus	Jaccard index	4	0.0845819236346061
CONSULT-II (old - all ranks)	species	True positives	4	56.0
CONSULT-II (old - all ranks)	species	False negatives	4	185.0
CONSULT-II (old - all ranks)	species	False positives	4	8502.0
CONSULT-II (old - all ranks)	species	Completeness	4	0.23236514522821577
CONSULT-II (old - all ranks)	species	Purity	4	0.006543584949754616
CONSULT-II (old - all ranks)	species	F1 score	4	0.012728719172633254
CONSULT-II (old - all ranks)	species	Jaccard index	4	0.006405124099279423
CONSULT-II (old - all ranks)	strain	True positives	4	0.0
CONSULT-II (old - all ranks)	strain	False negatives	4	596.0
CONSULT-II (old - all ranks)	strain	False positives	4	11.0
CONSULT-II (old - all ranks)	strain	Completeness	4	0.0
CONSULT-II (old - all ranks)	strain	Purity	4	0.0
CONSULT-II (old - all ranks)	strain	Jaccard index	4	0.0
CONSULT-II (old - all ranks)	superkingdom	L1 norm error	4	0.19688799999999992
CONSULT-II (old - all ranks)	phylum	L1 norm error	4	0.4093958136274452
CONSULT-II (old - all ranks)	class	L1 norm error	4	0.5452864907665449
CONSULT-II (old - all ranks)	order	L1 norm error	4	0.9264022696704532
CONSULT-II (old - all ranks)	family	L1 norm error	4	0.7520838940256239
CONSULT-II (old - all ranks)	genus	L1 norm error	4	1.0895983625514076
CONSULT-II (old - all ranks)	species	L1 norm error	4	1.7469096082941127
CONSULT-II (old - all ranks)	strain	L1 norm error	4	1.9999999999999987
CONSULT-II (old - all ranks)	na	Weighted UniFrac error	4	0.09512623421268343
CONSULT-II (old - all ranks)	na	Unweighted UniFrac error	4	9.858937056543647
CONSULT-II (old - all ranks)	na	Weighted UniFrac (CAMI)	4	12.839842600782127
CONSULT-II (old - all ranks)	na	Unweighted UniFrac (CAMI)	4	69744.68115377368
CONSULT-II (old - all ranks)	superkingdom	Sum of abundances	4	1.0
CONSULT-II (old - all ranks)	phylum	Sum of abundances	4	1.0000000000000004
CONSULT-II (old - all ranks)	class	Sum of abundances	4	0.9999999999999999
CONSULT-II (old - all ranks)	order	Sum of abundances	4	1.0000000000000013
CONSULT-II (old - all ranks)	family	Sum of abundances	4	1.0000000000000002
CONSULT-II (old - all ranks)	genus	Sum of abundances	4	1.0000000000000004
CONSULT-II (old - all ranks)	species	Sum of abundances	4	1.000000000000089
CONSULT-II (old - all ranks)	strain	Sum of abundances	4	1.0
CONSULT-II (old - all ranks)	superkingdom	Taxon counts	4	2.0
CONSULT-II (old - all ranks)	phylum	Taxon counts	4	39.0
CONSULT-II (old - all ranks)	class	Taxon counts	4	82.0
CONSULT-II (old - all ranks)	order	Taxon counts	4	185.0
CONSULT-II (old - all ranks)	family	Taxon counts	4	412.0
CONSULT-II (old - all ranks)	genus	Taxon counts	4	2050.0
CONSULT-II (old - all ranks)	species	Taxon counts	4	8558.0
CONSULT-II (old - all ranks)	strain	Taxon counts	4	11.0
CONSULT-II (old - all ranks)	superkingdom	Bray-Curtis distance	5	0.105454
CONSULT-II (old - all ranks)	phylum	Bray-Curtis distance	5	0.21069936168232037
CONSULT-II (old - all ranks)	class	Bray-Curtis distance	5	0.2700132757319793
CONSULT-II (old - all ranks)	order	Bray-Curtis distance	5	0.456976801019763
CONSULT-II (old - all ranks)	family	Bray-Curtis distance	5	0.3676096291396995
CONSULT-II (old - all ranks)	genus	Bray-Curtis distance	5	0.5344173494966472
CONSULT-II (old - all ranks)	species	Bray-Curtis distance	5	0.8759494781451591
CONSULT-II (old - all ranks)	strain	Bray-Curtis distance	5	1.0
CONSULT-II (old - all ranks)	superkingdom	Shannon diversity	5	0.36780869784908854
CONSULT-II (old - all ranks)	superkingdom	Shannon equitability	5	0.5306357843827072
CONSULT-II (old - all ranks)	phylum	Shannon diversity	5	1.9914338964687224
CONSULT-II (old - all ranks)	phylum	Shannon equitability	5	0.5435786507298339
CONSULT-II (old - all ranks)	class	Shannon diversity	5	2.8934572867499884
CONSULT-II (old - all ranks)	class	Shannon equitability	5	0.65660123198143
CONSULT-II (old - all ranks)	order	Shannon diversity	5	3.9109677473856683
CONSULT-II (old - all ranks)	order	Shannon equitability	5	0.7491764696570257
CONSULT-II (old - all ranks)	family	Shannon diversity	5	4.727436635877023
CONSULT-II (old - all ranks)	family	Shannon equitability	5	0.7851550079751386
CONSULT-II (old - all ranks)	genus	Shannon diversity	5	6.371105455136752
CONSULT-II (old - all ranks)	genus	Shannon equitability	5	0.8354896103019944
CONSULT-II (old - all ranks)	species	Shannon diversity	5	7.778402128492331
CONSULT-II (old - all ranks)	species	Shannon equitability	5	0.8591197779044452
CONSULT-II (old - all ranks)	strain	Shannon diversity	5	2.1275960502678477
CONSULT-II (old - all ranks)	strain	Shannon equitability	5	0.9240032243504798
CONSULT-II (old - all ranks)	superkingdom	True positives	5	2.0
CONSULT-II (old - all ranks)	superkingdom	False negatives	5	0.0
CONSULT-II (old - all ranks)	superkingdom	False positives	5	0.0
