tool	rank	metric	sample	value
CONSULT-II	superkingdom	False positives	2	0.0
CONSULT-II	superkingdom	Completeness	2	1.0
CONSULT-II	superkingdom	Purity	2	1.0
CONSULT-II	superkingdom	F1 score	2	1.0
CONSULT-II	superkingdom	Jaccard index	2	1.0
CONSULT-II	phylum	True positives	2	12.0
CONSULT-II	phylum	False negatives	2	0.0
CONSULT-II	phylum	False positives	2	27.0
CONSULT-II	phylum	Completeness	2	1.0
CONSULT-II	phylum	Purity	2	0.3076923076923077
CONSULT-II	phylum	F1 score	2	0.47058823529411764
CONSULT-II	phylum	Jaccard index	2	0.3076923076923077
CONSULT-II	class	True positives	2	21.0
CONSULT-II	class	False negatives	2	0.0
CONSULT-II	class	False positives	2	61.0
CONSULT-II	class	Completeness	2	1.0
CONSULT-II	class	Purity	2	0.25609756097560976
CONSULT-II	class	F1 score	2	0.4077669902912621
CONSULT-II	class	Jaccard index	2	0.25609756097560976
CONSULT-II	order	True positives	2	40.0
CONSULT-II	order	False negatives	2	0.0
CONSULT-II	order	False positives	2	145.0
CONSULT-II	order	Completeness	2	1.0
CONSULT-II	order	Purity	2	0.21621621621621623
CONSULT-II	order	F1 score	2	0.35555555555555557
CONSULT-II	order	Jaccard index	2	0.21621621621621623
CONSULT-II	family	True positives	2	84.0
CONSULT-II	family	False negatives	2	4.0
CONSULT-II	family	False positives	2	328.0
CONSULT-II	family	Completeness	2	0.9545454545454546
CONSULT-II	family	Purity	2	0.20388349514563106
CONSULT-II	family	F1 score	2	0.336
CONSULT-II	family	Jaccard index	2	0.20192307692307693
CONSULT-II	genus	True positives	2	175.0
CONSULT-II	genus	False negatives	2	19.0
CONSULT-II	genus	False positives	2	1875.0
CONSULT-II	genus	Completeness	2	0.9020618556701031
CONSULT-II	genus	Purity	2	0.08536585365853659
CONSULT-II	genus	F1 score	2	0.1559714795008913
CONSULT-II	genus	Jaccard index	2	0.0845819236346061
CONSULT-II	species	True positives	2	56.0
CONSULT-II	species	False negatives	2	185.0
CONSULT-II	species	False positives	2	8788.0
CONSULT-II	species	Completeness	2	0.23236514522821577
CONSULT-II	species	Purity	2	0.006331976481230212
CONSULT-II	species	F1 score	2	0.01232801320858558
CONSULT-II	species	Jaccard index	2	0.006202237235574261
CONSULT-II	superkingdom	L1 norm error	2	0.0006827518187419257
CONSULT-II	phylum	L1 norm error	2	0.10540218530740297
CONSULT-II	class	L1 norm error	2	0.19197774509042997
CONSULT-II	order	L1 norm error	2	0.6914904643903231
CONSULT-II	family	L1 norm error	2	0.37277788608704315
CONSULT-II	genus	L1 norm error	2	0.6672208830831545
CONSULT-II	species	L1 norm error	2	1.2913340004175748
CONSULT-II	na	Weighted UniFrac error	2	0.026337240703316486
CONSULT-II	na	Unweighted UniFrac error	2	11.2173716296425
CONSULT-II	na	Weighted UniFrac (CAMI)	2	4.419741720072714
CONSULT-II	na	Unweighted UniFrac (CAMI)	2	63375.13461805865
CONSULT-II	superkingdom	Sum of abundances	2	1.0
CONSULT-II	phylum	Sum of abundances	2	1.0000153915518073
CONSULT-II	class	Sum of abundances	2	0.9999536850301597
CONSULT-II	order	Sum of abundances	2	0.9996606558535248
CONSULT-II	family	Sum of abundances	2	0.9969702801053714
CONSULT-II	genus	Sum of abundances	2	0.9975408986403299
CONSULT-II	species	Sum of abundances	2	0.9924532454061452
CONSULT-II	superkingdom	Taxon counts	2	2.0
CONSULT-II	phylum	Taxon counts	2	39.0
CONSULT-II	class	Taxon counts	2	82.0
CONSULT-II	order	Taxon counts	2	185.0
CONSULT-II	family	Taxon counts	2	412.0
CONSULT-II	genus	Taxon counts	2	2050.0
CONSULT-II	species	Taxon counts	2	8844.0
CONSULT-II	superkingdom	Bray-Curtis distance	3	0.0025290194398630106
CONSULT-II	phylum	Bray-Curtis distance	3	0.05310792704265442
CONSULT-II	class	Bray-Curtis distance	3	0.09570199170820487
CONSULT-II	order	Bray-Curtis distance	3	0.35139671449045884
CONSULT-II	family	Bray-Curtis distance	3	0.18943992082018932
CONSULT-II	genus	Bray-Curtis distance	3	0.34503753631645073
CONSULT-II	species	Bray-Curtis distance	3	0.8405009878303987
CONSULT-II	superkingdom	Shannon diversity	3	0.06339952430810314
CONSULT-II	superkingdom	Shannon equitability	3	0.0914661793140197
CONSULT-II	phylum	Shannon diversity	3	1.3039846148219336
CONSULT-II	phylum	Shannon equitability	3	0.3559335806999515
CONSULT-II	class	Shannon diversity	3	2.1180625818453533
CONSULT-II	class	Shannon equitability	3	0.48064386746677207
CONSULT-II	order	Shannon diversity	3	3.1982804293090545
CONSULT-II	order	Shannon equitability	3	0.6126556381357526
CONSULT-II	family	Shannon diversity	3	3.9628319706624526
CONSULT-II	family	Shannon equitability	3	0.658165853332984
CONSULT-II	genus	Shannon diversity	3	5.232630140897518
CONSULT-II	genus	Shannon equitability	3	0.6861930238100412
CONSULT-II	species	Shannon diversity	3	6.708950935499764
CONSULT-II	species	Shannon equitability	3	0.7382527091763743
CONSULT-II	superkingdom	True positives	3	2.0
CONSULT-II	superkingdom	False negatives	3	0.0
CONSULT-II	superkingdom	False positives	3	0.0
CONSULT-II	superkingdom	Completeness	3	1.0
CONSULT-II	superkingdom	Purity	3	1.0
CONSULT-II	superkingdom	F1 score	3	1.0
CONSULT-II	superkingdom	Jaccard index	3	1.0
CONSULT-II	phylum	True positives	3	12.0
CONSULT-II	phylum	False negatives	3	0.0
CONSULT-II	phylum	False positives	3	27.0
CONSULT-II	phylum	Completeness	3	1.0
CONSULT-II	phylum	Purity	3	0.3076923076923077
CONSULT-II	phylum	F1 score	3	0.47058823529411764
CONSULT-II	phylum	Jaccard index	3	0.3076923076923077
CONSULT-II	class	True positives	3	21.0
CONSULT-II	class	False negatives	3	0.0
CONSULT-II	class	False positives	3	61.0
CONSULT-II	class	Completeness	3	1.0
CONSULT-II	class	Purity	3	0.25609756097560976
CONSULT-II	class	F1 score	3	0.4077669902912621
CONSULT-II	class	Jaccard index	3	0.25609756097560976
CONSULT-II	order	True positives	3	40.0
CONSULT-II	order	False negatives	3	0.0
CONSULT-II	order	False positives	3	145.0
CONSULT-II	order	Completeness	3	1.0
CONSULT-II	order	Purity	3	0.21621621621621623
CONSULT-II	order	F1 score	3	0.35555555555555557
CONSULT-II	order	Jaccard index	3	0.21621621621621623
CONSULT-II	family	True positives	3	84.0
CONSULT-II	family	False negatives	3	4.0
CONSULT-II	family	False positives	3	328.0
CONSULT-II	family	Completeness	3	0.9545454545454546
CONSULT-II	family	Purity	3	0.20388349514563106
CONSULT-II	family	F1 score	3	0.336
CONSULT-II	family	Jaccard index	3	0.20192307692307693
CONSULT-II	genus	True positives	3	175.0
CONSULT-II	genus	False negatives	3	19.0
CONSULT-II	genus	False positives	3	1875.0
CONSULT-II	genus	Completeness	3	0.9020618556701031
CONSULT-II	genus	Purity	3	0.08536585365853659
CONSULT-II	genus	F1 score	3	0.1559714795008913
CONSULT-II	genus	Jaccard index	3	0.0845819236346061
CONSULT-II	species	True positives	3	56.0
CONSULT-II	species	False negatives	3	185.0
CONSULT-II	species	False positives	3	8789.0
CONSULT-II	species	Completeness	3	0.23236514522821577
CONSULT-II	species	Purity	3	0.0063312605992085925
CONSULT-II	species	F1 score	3	0.012326656394453003
CONSULT-II	species	Jaccard index	3	0.006201550387596899
CONSULT-II	superkingdom	L1 norm error	3	0.005058038879726021
CONSULT-II	phylum	L1 norm error	3	0.10621668645721094
CONSULT-II	class	L1 norm error	3	0.191399886559847
CONSULT-II	order	L1 norm error	3	0.7026764122455819
CONSULT-II	family	L1 norm error	3	0.376855500092138
CONSULT-II	genus	L1 norm error	3	0.6779024866489084
CONSULT-II	species	L1 norm error	3	1.3010354157205257
CONSULT-II	na	Weighted UniFrac error	3	0.026565437076332587
CONSULT-II	na	Unweighted UniFrac error	3	11.346219080272165
CONSULT-II	na	Weighted UniFrac (CAMI)	3	4.437926131708747
CONSULT-II	na	Unweighted UniFrac (CAMI)	3	63416.18533590674
CONSULT-II	superkingdom	Sum of abundances	3	1.0
CONSULT-II	phylum	Sum of abundances	3	1.000015673213933
CONSULT-II	class	Sum of abundances	3	0.9999561915224592
CONSULT-II	order	Sum of abundances	3	0.9996649953630468
CONSULT-II	family	Sum of abundances	3	0.9893190709757681
CONSULT-II	genus	Sum of abundances	3	0.9975069804650674
CONSULT-II	species	Sum of abundances	3	0.9901004790359506
CONSULT-II	superkingdom	Taxon counts	3	2.0
CONSULT-II	phylum	Taxon counts	3	39.0
CONSULT-II	class	Taxon counts	3	82.0
CONSULT-II	order	Taxon counts	3	185.0
CONSULT-II	family	Taxon counts	3	412.0
CONSULT-II	genus	Taxon counts	3	2050.0
CONSULT-II	species	Taxon counts	3	8845.0
CONSULT-II	superkingdom	Bray-Curtis distance	4	0.0019441066023880094
CONSULT-II	phylum	Bray-Curtis distance	4	0.050883987219011446
CONSULT-II	class	Bray-Curtis distance	4	0.09316006454854621
CONSULT-II	order	Bray-Curtis distance	4	0.3527376641045177
CONSULT-II	family	Bray-Curtis distance	4	0.18792874014251082
CONSULT-II	genus	Bray-Curtis distance	4	0.35540624638180907
CONSULT-II	species	Bray-Curtis distance	4	0.8552678281804814
CONSULT-II	superkingdom	Shannon diversity	4	0.06013748417571544
CONSULT-II	superkingdom	Shannon equitability	4	0.08676005019184319
CONSULT-II	phylum	Shannon diversity	4	1.2839133677077885
CONSULT-II	phylum	Shannon equitability	4	0.35045496479202776
CONSULT-II	class	Shannon diversity	4	2.0922774259307735
CONSULT-II	class	Shannon equitability	4	0.47479254033024354
CONSULT-II	order	Shannon diversity	4	3.197464025550834
CONSULT-II	order	Shannon equitability	4	0.6124992496086913
CONSULT-II	family	Shannon diversity	4	3.969158153503262
CONSULT-II	family	Shannon equitability	4	0.6592165356628396
CONSULT-II	genus	Shannon diversity	4	5.253390952378799
CONSULT-II	genus	Shannon equitability	4	0.6889155407132993
CONSULT-II	species	Shannon diversity	4	6.763741175951083
CONSULT-II	species	Shannon equitability	4	0.7443096095869347
CONSULT-II	superkingdom	True positives	4	2.0
CONSULT-II	superkingdom	False negatives	4	0.0
CONSULT-II	superkingdom	False positives	4	0.0
CONSULT-II	superkingdom	Completeness	4	1.0
CONSULT-II	superkingdom	Purity	4	1.0
CONSULT-II	superkingdom	F1 score	4	1.0
CONSULT-II	superkingdom	Jaccard index	4	1.0
CONSULT-II	phylum	True positives	4	12.0
CONSULT-II	phylum	False negatives	4	0.0
CONSULT-II	phylum	False positives	4	27.0
CONSULT-II	phylum	Completeness	4	1.0
CONSULT-II	phylum	Purity	4	0.3076923076923077
CONSULT-II	phylum	F1 score	4	0.47058823529411764
CONSULT-II	phylum	Jaccard index	4	0.3076923076923077
CONSULT-II	class	True positives	4	21.0
CONSULT-II	class	False negatives	4	0.0
CONSULT-II	class	False positives	4	61.0
CONSULT-II	class	Completeness	4	1.0
CONSULT-II	class	Purity	4	0.25609756097560976
CONSULT-II	class	F1 score	4	0.4077669902912621
CONSULT-II	class	Jaccard index	4	0.25609756097560976
CONSULT-II	order	True positives	4	40.0
CONSULT-II	order	False negatives	4	0.0
CONSULT-II	order	False positives	4	145.0
CONSULT-II	order	Completeness	4	1.0
CONSULT-II	order	Purity	4	0.21621621621621623
CONSULT-II	order	F1 score	4	0.35555555555555557
CONSULT-II	order	Jaccard index	4	0.21621621621621623
CONSULT-II	family	True positives	4	84.0
CONSULT-II	family	False negatives	4	4.0
CONSULT-II	family	False positives	4	328.0
CONSULT-II	family	Completeness	4	0.9545454545454546
CONSULT-II	family	Purity	4	0.20388349514563106
CONSULT-II	family	F1 score	4	0.336
CONSULT-II	family	Jaccard index	4	0.20192307692307693
CONSULT-II	genus	True positives	4	175.0
CONSULT-II	genus	False negatives	4	19.0
CONSULT-II	genus	False positives	4	1875.0
CONSULT-II	genus	Completeness	4	0.9020618556701031
CONSULT-II	genus	Purity	4	0.08536585365853659
CONSULT-II	genus	F1 score	4	0.1559714795008913
CONSULT-II	genus	Jaccard index	4	0.0845819236346061
CONSULT-II	species	True positives	4	56.0
CONSULT-II	species	False negatives	4	185.0
CONSULT-II	species	False positives	4	8786.0
CONSULT-II	species	Completeness	4	0.23236514522821577
CONSULT-II	species	Purity	4	0.006333408731056322
CONSULT-II	species	F1 score	4	0.01233072773312782
CONSULT-II	species	Jaccard index	4	0.006203611388058048
CONSULT-II	superkingdom	L1 norm error	4	0.003888213204776019
CONSULT-II	phylum	L1 norm error	4	0.10176889248132792
CONSULT-II	class	L1 norm error	4	0.18631542401256607
CONSULT-II	order	L1 norm error	4	0.7053527789548255
CONSULT-II	family	L1 norm error	4	0.37447259059195204
CONSULT-II	genus	L1 norm error	4	0.6986965201831016
CONSULT-II	species	L1 norm error	4	1.3345569693414767
CONSULT-II	na	Weighted UniFrac error	4	0.026671192268671155
CONSULT-II	na	Unweighted UniFrac error	4	11.460890125966882
CONSULT-II	na	Weighted UniFrac (CAMI)	4	4.455807265006152
CONSULT-II	na	Unweighted UniFrac (CAMI)	4	63506.24746475143
CONSULT-II	superkingdom	Sum of abundances	4	1.0
CONSULT-II	phylum	Sum of abundances	4	1.000017041890096
CONSULT-II	class	Sum of abundances	4	0.9999504946192963
CONSULT-II	order	Sum of abundances	4	0.9996545767824611
CONSULT-II	family	Sum of abundances	4	0.9926347722170682
CONSULT-II	genus	Sum of abundances	4	0.9955645114285068
CONSULT-II	species	Sum of abundances	4	0.9858625510788019
CONSULT-II	superkingdom	Taxon counts	4	2.0
CONSULT-II	phylum	Taxon counts	4	39.0
CONSULT-II	class	Taxon counts	4	82.0
CONSULT-II	order	Taxon counts	4	185.0
CONSULT-II	family	Taxon counts	4	412.0
CONSULT-II	genus	Taxon counts	4	2050.0
CONSULT-II	species	Taxon counts	4	8842.0
CONSULT-II	superkingdom	Bray-Curtis distance	5	0.0029648779441289862
CONSULT-II	phylum	Bray-Curtis distance	5	0.05281325805900245
CONSULT-II	class	Bray-Curtis distance	5	0.0954025043014771
CONSULT-II	order	Bray-Curtis distance	5	0.3551251803058353
CONSULT-II	family	Bray-Curtis distance	5	0.18955449863301568
CONSULT-II	genus	Bray-Curtis distance	5	0.3406456748652214
CONSULT-II	species	Bray-Curtis distance	5	0.8556845563167701
CONSULT-II	superkingdom	Shannon diversity	5	0.06511267497446575
CONSULT-II	superkingdom	Shannon equitability	5	0.09393773328467665
CONSULT-II	phylum	Shannon diversity	5	1.275112772200746
CONSULT-II	phylum	Shannon equitability	5	0.3480527681437634
CONSULT-II	class	Shannon diversity	5	2.067423574073527
CONSULT-II	class	Shannon equitability	5	0.4691525504732369
CONSULT-II	order	Shannon diversity	5	3.192817983717168
CONSULT-II	order	Shannon equitability	5	0.6116092639469196
CONSULT-II	family	Shannon diversity	5	3.9552321567060202
CONSULT-II	family	Shannon equitability	5	0.6569036403310607
CONSULT-II	genus	Shannon diversity	5	5.18542205648351
CONSULT-II	genus	Shannon equitability	5	0.6800022827639387
CONSULT-II	species	Shannon diversity	5	6.665498286650915
CONSULT-II	species	Shannon equitability	5	0.7336173435945438
CONSULT-II	superkingdom	True positives	5	2.0
CONSULT-II	superkingdom	False negatives	5	0.0
CONSULT-II	superkingdom	False positives	5	0.0
CONSULT-II	superkingdom	Completeness	5	1.0
CONSULT-II	superkingdom	Purity	5	1.0
CONSULT-II	superkingdom	F1 score	5	1.0
CONSULT-II	superkingdom	Jaccard index	5	1.0
CONSULT-II	phylum	True positives	5	12.0
CONSULT-II	phylum	False negatives	5	0.0
CONSULT-II	phylum	False positives	5	27.0
CONSULT-II	phylum	Completeness	5	1.0
CONSULT-II	phylum	Purity	5	0.3076923076923077
CONSULT-II	phylum	F1 score	5	0.47058823529411764
CONSULT-II	phylum	Jaccard index	5	0.3076923076923077
CONSULT-II	class	True positives	5	21.0
CONSULT-II	class	False negatives	5	0.0
CONSULT-II	class	False positives	5	61.0
CONSULT-II	class	Completeness	5	1.0
CONSULT-II	class	Purity	5	0.25609756097560976
CONSULT-II	class	F1 score	5	0.4077669902912621
CONSULT-II	class	Jaccard index	5	0.25609756097560976
CONSULT-II	order	True positives	5	40.0
CONSULT-II	order	False negatives	5	0.0
CONSULT-II	order	False positives	5	145.0
CONSULT-II	order	Completeness	5	1.0
CONSULT-II	order	Purity	5	0.21621621621621623
CONSULT-II	order	F1 score	5	0.35555555555555557
CONSULT-II	order	Jaccard index	5	0.21621621621621623
CONSULT-II	family	True positives	5	84.0
CONSULT-II	family	False negatives	5	4.0
CONSULT-II	family	False positives	5	328.0
CONSULT-II	family	Completeness	5	0.9545454545454546
CONSULT-II	family	Purity	5	0.20388349514563106
CONSULT-II	family	F1 score	5	0.336
CONSULT-II	family	Jaccard index	5	0.20192307692307693
CONSULT-II	genus	True positives	5	175.0
CONSULT-II	genus	False negatives	5	19.0
CONSULT-II	genus	False positives	5	1875.0
CONSULT-II	genus	Completeness	5	0.9020618556701031
CONSULT-II	genus	Purity	5	0.08536585365853659
CONSULT-II	genus	F1 score	5	0.1559714795008913
CONSULT-II	genus	Jaccard index	5	0.0845819236346061
CONSULT-II	species	True positives	5	56.0
CONSULT-II	species	False negatives	5	185.0
CONSULT-II	species	False positives	5	8773.0
CONSULT-II	species	Completeness	5	0.23236514522821577
CONSULT-II	species	Purity	5	0.006342734171480349
CONSULT-II	species	F1 score	5	0.012348401323042999
CONSULT-II	species	Jaccard index	5	0.006212558242733526
CONSULT-II	superkingdom	L1 norm error	5	0.0059297558882579725
CONSULT-II	phylum	L1 norm error	5	0.105627288942675
CONSULT-II	class	L1 norm error	5	0.19080039377289404
CONSULT-II	order	L1 norm error	5	0.7101355225490569
CONSULT-II	family	L1 norm error	5	0.3781833326964389
CONSULT-II	genus	L1 norm error	5	0.6684395853655807
CONSULT-II	species	L1 norm error	5	1.301847249591367
CONSULT-II	na	Weighted UniFrac error	5	0.026720038580883076
CONSULT-II	na	Unweighted UniFrac error	5	11.30208919110125
CONSULT-II	na	Weighted UniFrac (CAMI)	5	4.455471900250898
CONSULT-II	na	Unweighted UniFrac (CAMI)	5	63152.30002067613
CONSULT-II	superkingdom	Sum of abundances	5	1.0
CONSULT-II	phylum	Sum of abundances	5	1.000015633156493
CONSULT-II	class	Sum of abundances	5	0.9999516277890824
CONSULT-II	order	Sum of abundances	5	0.9996746265278208
CONSULT-II	family	Sum of abundances	5	0.9951136309622415
CONSULT-II	genus	Sum of abundances	5	0.9965483395212769
CONSULT-II	species	Sum of abundances	5	0.9821742439748057
CONSULT-II	superkingdom	Taxon counts	5	2.0
CONSULT-II	phylum	Taxon counts	5	39.0
CONSULT-II	class	Taxon counts	5	82.0
CONSULT-II	order	Taxon counts	5	185.0
CONSULT-II	family	Taxon counts	5	412.0
CONSULT-II	genus	Taxon counts	5	2050.0
CONSULT-II	species	Taxon counts	5	8829.0
CLARK	superkingdom	Bray-Curtis distance	1	1.7143297345568742e-05
CLARK	phylum	Bray-Curtis distance	1	0.09120958328488868
CLARK	class	Bray-Curtis distance	1	0.12807370810707716
CLARK	order	Bray-Curtis distance	1	0.4038968444274762
CLARK	family	Bray-Curtis distance	1	0.30593016588692107
CLARK	genus	Bray-Curtis distance	1	0.3703939425877497
CLARK	species	Bray-Curtis distance	1	0.8043533791705376
CLARK	superkingdom	Shannon diversity	1	0.04982423627560502
CLARK	superkingdom	Shannon equitability	1	0.07188117859089536
CLARK	phylum	Shannon diversity	1	1.1503271339127505
CLARK	phylum	Shannon equitability	1	0.23019377022506887
CLARK	class	Shannon diversity	1	1.913109052881565
CLARK	class	Shannon equitability	1	0.4127768975791464
CLARK	order	Shannon diversity	1	2.930269580476994
CLARK	order	Shannon equitability	1	0.5392748430192568
CLARK	family	Shannon diversity	1	3.7074123721990895
CLARK	family	Shannon equitability	1	0.5894403857221304
CLARK	genus	Shannon diversity	1	4.636589663626421
CLARK	genus	Shannon equitability	1	0.6010436525125833
CLARK	species	Shannon diversity	1	5.607351677448133
CLARK	species	Shannon equitability	1	0.6282520724467245
CLARK	superkingdom	True positives	1	2.0
CLARK	superkingdom	False negatives	1	0.0
CLARK	superkingdom	False positives	1	0.0
CLARK	superkingdom	Completeness	1	1.0
CLARK	superkingdom	Purity	1	1.0
CLARK	superkingdom	F1 score	1	1.0
CLARK	superkingdom	Jaccard index	1	1.0
CLARK	phylum	True positives	1	12.0
CLARK	phylum	False negatives	1	0.0
CLARK	phylum	False positives	1	136.0
CLARK	phylum	Completeness	1	1.0
CLARK	phylum	Purity	1	0.08108108108108109
CLARK	phylum	F1 score	1	0.15
CLARK	phylum	Jaccard index	1	0.08108108108108109
CLARK	class	True positives	1	21.0
CLARK	class	False negatives	1	0.0
CLARK	class	False positives	1	82.0
CLARK	class	Completeness	1	1.0
CLARK	class	Purity	1	0.20388349514563106
CLARK	class	F1 score	1	0.33870967741935487
CLARK	class	Jaccard index	1	0.20388349514563106
CLARK	order	True positives	1	40.0
CLARK	order	False negatives	1	0.0
CLARK	order	False positives	1	189.0
CLARK	order	Completeness	1	1.0
CLARK	order	Purity	1	0.17467248908296942
CLARK	order	F1 score	1	0.29739776951672864
CLARK	order	Jaccard index	1	0.17467248908296942
CLARK	family	True positives	1	83.0
CLARK	family	False negatives	1	5.0
CLARK	family	False positives	1	456.0
CLARK	family	Completeness	1	0.9431818181818182
CLARK	family	Purity	1	0.15398886827458255
CLARK	family	F1 score	1	0.2647527910685805
CLARK	family	Jaccard index	1	0.15257352941176472
CLARK	genus	True positives	1	175.0
CLARK	genus	False negatives	1	19.0
CLARK	genus	False positives	1	2065.0
CLARK	genus	Completeness	1	0.9020618556701031
CLARK	genus	Purity	1	0.078125
CLARK	genus	F1 score	1	0.1437962202136401
CLARK	genus	Jaccard index	1	0.07746790615316512
CLARK	species	True positives	1	56.0
CLARK	species	False negatives	1	185.0
CLARK	species	False positives	1	7464.0
CLARK	species	Completeness	1	0.23236514522821577
CLARK	species	Purity	1	0.007446808510638298
CLARK	species	F1 score	1	0.014431130009019457
CLARK	species	Jaccard index	1	0.007268007787151201
CLARK	strain	True positives	1	0.0
CLARK	strain	False negatives	1	596.0
CLARK	strain	False positives	1	0.0
CLARK	strain	Completeness	1	0.0
CLARK	strain	Purity	1	0.0
CLARK	strain	Jaccard index	1	0.0
CLARK	superkingdom	L1 norm error	1	3.4286594691137484e-05
CLARK	phylum	L1 norm error	1	0.18241916656977747
CLARK	class	L1 norm error	1	0.2561474162141543
CLARK	order	L1 norm error	1	0.8077936888549528
CLARK	family	L1 norm error	1	0.6118603317738424
CLARK	genus	L1 norm error	1	0.7407878851755002
CLARK	species	L1 norm error	1	1.608706758341086
CLARK	na	Weighted UniFrac error	1	0.03229081953061066
CLARK	na	Unweighted UniFrac error	1	9.586213854732819
CLARK	na	Weighted UniFrac (CAMI)	1	5.012627692044255
CLARK	na	Unweighted UniFrac (CAMI)	1	65410.12957534858
CLARK	superkingdom	Sum of abundances	1	1.0
CLARK	phylum	Sum of abundances	1	1.0
CLARK	class	Sum of abundances	1	1.0
CLARK	order	Sum of abundances	1	1.0000000000000002
CLARK	family	Sum of abundances	1	0.9999999999999994
CLARK	genus	Sum of abundances	1	1.0000000000000029
CLARK	species	Sum of abundances	1	1.000000000000008
CLARK	superkingdom	Taxon counts	1	2.0
CLARK	phylum	Taxon counts	1	148.0
CLARK	class	Taxon counts	1	103.0
CLARK	order	Taxon counts	1	229.0
CLARK	family	Taxon counts	1	539.0
CLARK	genus	Taxon counts	1	2240.0
CLARK	species	Taxon counts	1	7520.0
CLARK	superkingdom	Bray-Curtis distance	2	0.0007050761928607651
CLARK	phylum	Bray-Curtis distance	2	0.09128920904081739
CLARK	class	Bray-Curtis distance	2	0.13625136868247528
CLARK	order	Bray-Curtis distance	2	0.4141140889144259
CLARK	family	Bray-Curtis distance	2	0.30164282174106843
CLARK	genus	Bray-Curtis distance	2	0.3830153677495907
CLARK	species	Bray-Curtis distance	2	0.8242885768911075
CLARK	superkingdom	Shannon diversity	2	0.04653620437952824
CLARK	superkingdom	Shannon equitability	2	0.06713755128014065
CLARK	phylum	Shannon diversity	2	1.1439135634613298
CLARK	phylum	Shannon equitability	2	0.22922132371689088
CLARK	class	Shannon diversity	2	1.9440437096577552
CLARK	class	Shannon equitability	2	0.4194514317007211
CLARK	order	Shannon diversity	2	2.9251137134350267
CLARK	order	Shannon equitability	2	0.5387599009787727
CLARK	family	Shannon diversity	2	3.7208155032465444
CLARK	family	Shannon equitability	2	0.5913970618000317
CLARK	genus	Shannon diversity	2	4.712287093654143
CLARK	genus	Shannon equitability	2	0.610750388881976
CLARK	species	Shannon diversity	2	5.67128120036978
CLARK	species	Shannon equitability	2	0.6349903214088385
CLARK	superkingdom	True positives	2	2.0
CLARK	superkingdom	False negatives	2	0.0
CLARK	superkingdom	False positives	2	0.0
CLARK	superkingdom	Completeness	2	1.0
CLARK	superkingdom	Purity	2	1.0
CLARK	superkingdom	F1 score	2	1.0
CLARK	superkingdom	Jaccard index	2	1.0
CLARK	phylum	True positives	2	12.0
CLARK	phylum	False negatives	2	0.0
CLARK	phylum	False positives	2	135.0
CLARK	phylum	Completeness	2	1.0
CLARK	phylum	Purity	2	0.08163265306122448
CLARK	phylum	F1 score	2	0.15094339622641506
CLARK	phylum	Jaccard index	2	0.08163265306122448
CLARK	class	True positives	2	21.0
CLARK	class	False negatives	2	0.0
CLARK	class	False positives	2	82.0
CLARK	class	Completeness	2	1.0
CLARK	class	Purity	2	0.20388349514563106
CLARK	class	F1 score	2	0.33870967741935487
CLARK	class	Jaccard index	2	0.20388349514563106
CLARK	order	True positives	2	40.0
CLARK	order	False negatives	2	0.0
CLARK	order	False positives	2	188.0
CLARK	order	Completeness	2	1.0
CLARK	order	Purity	2	0.17543859649122806
CLARK	order	F1 score	2	0.29850746268656714
CLARK	order	Jaccard index	2	0.17543859649122806
CLARK	family	True positives	2	83.0
CLARK	family	False negatives	2	5.0
CLARK	family	False positives	2	457.0
CLARK	family	Completeness	2	0.9431818181818182
CLARK	family	Purity	2	0.1537037037037037
CLARK	family	F1 score	2	0.2643312101910828
CLARK	family	Jaccard index	2	0.15229357798165138
CLARK	genus	True positives	2	175.0
CLARK	genus	False negatives	2	19.0
CLARK	genus	False positives	2	2068.0
CLARK	genus	Completeness	2	0.9020618556701031
CLARK	genus	Purity	2	0.0780205082478823
CLARK	genus	F1 score	2	0.14361920393926958
CLARK	genus	Jaccard index	2	0.07736516357206012
CLARK	species	True positives	2	56.0
CLARK	species	False negatives	2	185.0
CLARK	species	False positives	2	7509.0
CLARK	species	Completeness	2	0.23236514522821577
CLARK	species	Purity	2	0.007402511566424323
CLARK	species	F1 score	2	0.014347937483986679
CLARK	species	Jaccard index	2	0.007225806451612903
CLARK	strain	True positives	2	0.0
CLARK	strain	False negatives	2	596.0
CLARK	strain	False positives	2	0.0
CLARK	strain	Completeness	2	0.0
CLARK	strain	Purity	2	0.0
CLARK	strain	Jaccard index	2	0.0
CLARK	superkingdom	L1 norm error	2	0.0014101523857215303
CLARK	phylum	L1 norm error	2	0.18257841808163483
CLARK	class	L1 norm error	2	0.27250273736495045
CLARK	order	L1 norm error	2	0.8282281778288527
CLARK	family	L1 norm error	2	0.6032856434821374
CLARK	genus	L1 norm error	2	0.7660307354991827
CLARK	species	L1 norm error	2	1.6485771537822087
CLARK	na	Weighted UniFrac error	2	0.03295134417054225
CLARK	na	Unweighted UniFrac error	2	9.625869154673618
CLARK	na	Weighted UniFrac (CAMI)	2	5.090507870929046
CLARK	na	Unweighted UniFrac (CAMI)	2	65739.14190873527
CLARK	superkingdom	Sum of abundances	2	1.0
CLARK	phylum	Sum of abundances	2	0.9999999999999999
CLARK	class	Sum of abundances	2	0.9999999999999997
CLARK	order	Sum of abundances	2	1.000000000000001
CLARK	family	Sum of abundances	2	1.0
CLARK	genus	Sum of abundances	2	1.0000000000000009
